Date,Afdis,BAT,Delta,Econet,Innscor,Lafarge,Old Mutual,PPC,Hwange,RioZim
10/25/2013,0.32,12,1.35,0.6,0.85,1.15,2.49,2.47,0.11,0.3
10/28/2013,0.32,12,1.35,0.6,0.84,1.15,2.49,2.47,0.11,0.3
10/29/2013,0.32,11,1.35,0.6,0.82,1.16,2.55,2.47,0.12,0.3
10/30/2013,0.32,11.99,1.35,0.6,0.82,1.16,2.55,2.47,0.12,0.3
10/31/2013,0.32,11.99,1.35,0.61,0.83,1.16,2.56,2.47,0.12,0.3
11/1/2013,0.32,11.5,1.36,0.61,0.83,1.15,2.56,2.47,0.12,0.3
11/4/2013,0.32,11.5,1.36,0.63,0.83,1.15,2.56,2.47,0.14,0.3
11/5/2013,0.32,11.5,1.36,0.63,0.83,1.15,2.57,2.47,0.14,0.32
11/6/2013,0.32,12,1.36,0.62,0.83,1.15,2.57,2.47,0.14,0.32
11/7/2013,0.32,12,1.38,0.63,0.83,1.15,2.56,2.47,0.14,0.32
11/8/2013,0.32,12,1.4,0.63,0.84,1.15,2.6,2.5,0.14,0.32
11/11/2013,0.32,12,1.4,0.63,0.86,1.15,2.6,2.5,0.14,0.32
11/12/2013,0.32,12,1.43,0.63,0.86,1.15,2.65,2.51,0.1,0.32
11/13/2013,0.32,12,1.45,0.61,0.87,1.15,2.7,2.51,0.1,0.32
11/14/2013,0.32,12,1.46,0.61,0.87,1.15,2.75,2.5,0.1,0.32
11/15/2013,0.32,12.5,1.48,0.61,0.87,1.15,2.75,2.51,0.1,0.32
11/18/2013,0.32,12.5,1.51,0.61,0.87,1.15,2.75,2.5,0.1,0.32
11/19/2013,0.32,12.5,1.51,0.61,0.86,1.14,2.75,2.52,0.09,0.33
11/20/2013,0.32,12.5,1.51,0.62,0.86,1.14,2.75,2.52,0.09,0.32
11/21/2013,0.32,12.5,1.51,0.63,0.86,1.14,2.78,2.5,0.09,0.33
11/22/2013,0.32,12.5,1.51,0.63,0.85,1.14,2.8,2.52,0.09,0.33
11/25/2013,0.35,12.5,1.51,0.62,0.85,1.14,2.8,2.5,0.09,0.32
11/26/2013,0.35,12.8,1.53,0.62,0.84,1.14,2.75,2.5,0.09,0.32
11/27/2013,0.35,12.8,1.53,0.62,0.84,1.14,2.71,2.5,0.09,0.32
11/28/2013,0.35,12.8,1.5,0.62,0.84,1.14,2.71,2.5,0.09,0.32
11/29/2013,0.35,12.8,1.5,0.62,0.8,1.14,2.71,2.5,0.09,0.32
12/2/2013,0.35,12.8,1.51,0.63,0.8,1.14,2.71,2.5,0.09,0.32
12/3/2013,0.32,12.8,1.51,0.63,0.8,1.14,2.71,2.44,0.09,0.32
12/4/2013,0.32,12.8,1.5,0.63,0.8,1.14,2.71,2.45,0.07,0.32
12/5/2013,0.32,12.8,1.5,0.63,0.8,1.14,2.71,2.45,0.07,0.32
12/6/2013,0.32,12.8,1.49,0.63,0.77,1.14,2.71,2.45,0.07,0.32
12/9/2013,0.32,12.8,1.47,0.63,0.77,1.14,2.71,2.4,0.07,0.32
12/10/2013,0.32,12.8,1.47,0.63,0.77,1.14,2.71,2.4,0.07,0.32
12/11/2013,0.32,12.8,1.46,0.62,0.77,1.14,2.7,2.4,0.07,0.32
12/12/2013,0.32,12.8,1.45,0.62,0.77,1.14,2.7,2.45,0.07,0.32
12/13/2013,0.32,12.8,1.4,0.63,0.75,1.14,2.7,2.45,0.07,0.32
12/16/2013,0.32,12.8,1.35,0.63,0.75,1.14,2.7,2.45,0.07,0.33
12/17/2013,0.32,12,1.35,0.62,0.75,1.15,2.7,2.45,0.07,0.33
12/18/2013,0.32,12,1.35,0.62,0.75,1.15,2.7,2.4,0.07,0.33
12/19/2013,0.32,12,1.35,0.62,0.75,1.15,2.6,2.35,0.09,0.33
12/20/2013,0.32,12,1.4,0.62,0.8,1.1,2.55,2.3,0.09,0.33
12/24/2013,0.31,12,1.4,0.62,0.8,1.1,2.55,2.3,0.09,0.33
12/27/2013,0.31,12,1.4,0.6,0.8,1.1,2.55,2.35,0.09,0.33
12/30/2013,0.3,12,1.4,0.6,0.75,1.1,2.3,2.35,0.09,0.33
12/31/2013,0.3,12,1.4,0.6,0.88,1.1,2.53,2.4,0.09,0.33
1/2/2014,0.3,12,1.4,0.6,0.8,1.1,2.53,2.4,0.09,0.33
1/3/2014,0.3,12.01,1.38,0.6,0.8,1.1,2.5,2.4,0.09,0.33
1/6/2014,0.3,12.01,1.38,0.6,0.8,1.1,2.4,2.4,0.09,0.33
1/7/2014,0.3,12.8,1.39,0.61,0.8,1.1,2.4,2.4,0.09,0.33
1/8/2014,0.3,12.8,1.4,0.61,0.8,1.1,2.4,2.35,0.09,0.31
1/9/2014,0.3,12.8,1.41,0.61,0.8,1.1,2.4,2.35,0.09,0.31
1/10/2014,0.3,12.8,1.42,0.63,0.8,1.1,2.41,2.4,0.09,0.31
1/13/2014,0.31,12.8,1.42,0.64,0.8,1.1,2.42,2.35,0.09,0.31
1/14/2014,0.31,13.2,1.41,0.63,0.8,1.1,2.42,2.4,0.09,0.31
1/15/2014,0.3,13.2,1.4,0.62,0.8,1.1,2.42,2.45,0.06,0.31
1/16/2014,0.3,13.2,1.4,0.62,0.8,1.1,2.44,2.4,0.06,0.31
1/17/2014,0.3,13.2,1.39,0.62,0.8,1.1,2.45,2.42,0.06,0.31
1/20/2014,0.32,13.2,1.36,0.62,0.8,1.1,2.45,2.42,0.06,0.31
1/21/2014,0.31,13.5,1.34,0.62,0.8,1.1,2.45,2.45,0.06,0.31
1/22/2014,0.31,13.5,1.3,0.62,0.78,1.1,2.4,2.45,0.06,0.31
1/23/2014,0.31,13.5,1.28,0.6,0.78,1.1,2.4,2.45,0.06,0.31
1/24/2014,0.31,13.5,1.28,0.6,0.75,1.1,2.3,2.45,0.06,0.31
1/27/2014,0.31,13.5,1.25,0.6,0.75,1.1,2.4,2.45,0.06,0.31
1/28/2014,0.305,13.5,1.1698,0.6,0.7563,1.1,2.4,2.45,0.06,0.31
1/29/2014,0.305,13.51,1.16,0.6,0.7501,1.1,2.434,2.45,0.06,0.3
1/30/2014,0.305,13.5,1.18,0.6,0.75,1.1,2.4512,2.45,0.06,0.3
1/31/2014,0.31,13.5,1.19,0.6,0.75,1.1,2.45,2.45,0.06,0.3
2/3/2014,0.31,13.5,1.21,0.61,0.75,1.1,2.45,2.45,0.06,0.3
2/4/2014,0.31,13.7,1.24,0.61,0.75,1.1,2.45,2.45,0.06,0.3
2/5/2014,0.31,13.7,1.25,0.61,0.75,1.1,2.45,2.5,0.06,0.3
2/6/2014,0.32,13.7,1.26,0.61,0.75,1.1,2.43,2.5,0.06,0.3
2/7/2014,0.32,13.7,1.27,0.61,0.75,1.1,2.41,2.5,0.06,0.3
2/10/2014,0.32,13.7,1.27,0.61,0.75,1.1,2.41,2.5,0.06,0.3
2/11/2014,0.32,13.7,1.26,0.61,0.76,1.1,2.41,2.5001,0.07,0.22
2/12/2014,0.32,13.7,1.25,0.61,0.75,0.8,2.42,2.5,0.07,0.22
2/13/2014,0.32,13.7,1.23,0.62,0.76,0.8,2.42,2.55,0.07,0.22
2/14/2014,0.32,13.7,1.23,0.62,0.76,0.8,2.42,2.56,0.07,0.22
2/17/2014,0.32,0.2,1.24,0.62,0.76,0.8,2.42,2.56,0.07,0.22
2/18/2014,0.32,13.7,1.24,0.62,0.76,0.8,2.4201,2.56,0.07,0.22
2/19/2014,0.32,13.5,1.2479,0.62,0.78,0.8,2.4201,2.6,0.07,0.22
2/20/2014,0.3,13.5,1.25,0.64,0.78,0.8,2.43,2.6,0.07,0.22
2/21/2014,0.3,13.5,1.25,0.64,0.78,0.8,2.43,2.6,0.07,0.22
2/24/2014,0.3,13.5,1.24,0.6362,0.78,0.8,2.4255,2.61,0.07,0.22
2/25/2014,0.3,13.45,1.23,0.65,0.79,0.8,2.43,2.66,0.07,0.24
2/26/2014,0.3,13.4,1.22,0.65,0.78,0.8,2.43,2.67,0.07,0.25
2/27/2014,0.3,13.4,1.22,0.65,0.78,0.81,2.44,2.67,0.1,0.25
2/28/2014,0.3,13.4,1.22,0.65,0.78,0.81,2.45,2.67,0.1,0.25
3/3/2014,0.32,13.4,1.23,0.66,0.78,0.81,2.45,2.67,0.1,0.22
3/4/2014,0.32,13,1.23,0.66,0.78,0.81,2.47,2.67,0.1,0.22
3/5/2014,0.32,13,1.23,0.66,0.78,0.81,2.48,2.67,0.1,0.25
3/6/2014,0.31,13,1.23,0.66,0.75,0.81,2.48,2.67,0.05,0.25
3/7/2014,0.31,13,1.23,0.67,0.75,0.81,2.48,2.67,0.06,0.25
3/10/2014,0.31,12,1.22,0.67,0.74,0.81,2.48,2.67,0.06,0.25
3/11/2014,0.32,12,1.22,0.67,0.74,0.81,2.48,2.67,0.06,0.25
3/12/2014,0.33,12,1.22,0.65,0.73,0.81,2.48,2.67,0.05,0.25
3/13/2014,0.33,12,1.22,0.65,0.73,0.81,2.48,2.67,0.05,0.25
3/14/2014,0.33,12,1.22,0.65,0.72,0.81,2.5,2.67,0.05,0.25
3/17/2014,0.32,12.2,1.21,0.65,0.72,0.81,2.5,2.67,0.05,0.25
3/18/2014,0.32,12.2,1.2,0.65,0.72,0.85,2.55,2.67,0.05,0.25
3/19/2014,0.32,12.1,1.2,0.64,0.7,0.85,2.55,2.67,0.05,0.25
3/20/2014,0.32,12,1.19,0.63,0.69,0.85,2.55,2.67,0.05,0.25
3/21/2014,0.32,12,1.18,0.62,0.68,0.85,2.55,2.67,0.05,0.25
3/24/2014,0.3,11.5,1.16,0.6,0.65,0.85,2.55,2.67,0.05,0.25
3/25/2014,0.3,11.5,1.16,0.6,0.63,0.85,2.55,2.4,0.05,0.25
3/26/2014,0.3,11,1.15,0.6,0.62,0.85,2.55,2.4,0.05,0.25
3/27/2014,0.3,11,1.15,0.6,0.62,0.85,2.52,2.4,0.06,0.2
3/28/2014,0.3,11,1.15,0.61,0.62,0.85,2.55,2.3,0.06,0.2
3/31/2014,0.3,11,1.15,0.62,0.62,0.85,2.55,2.3,0.06,0.2
4/1/2014,0.3,11,1.15,0.63,0.62,0.85,2.5,2.3,0.06,0.2
4/2/2014,0.3,11,1.15,0.63,0.62,0.85,2.5,2.3,0.06,0.2
4/3/2014,0.3,11,1.15,0.63,0.62,0.85,2.5,2.31,0.06,0.2
4/4/2014,0.3,11,1.15,0.63,0.62,0.85,2.5,2.31,0.06,0.2
4/7/2014,0.3,11,1.15,0.63,0.62,0.85,2.5,2.3,0.06,0.2
4/8/2014,0.3,11,1.15,0.63,0.62,0.75,2.5,2.2,0.06,0.2
4/9/2014,0.3,11,1.15,0.63,0.62,0.75,2.43,2.2,0.06,0.2
4/10/2014,0.3,11,1.15,0.62,0.62,0.65,2.4,2.2,0.06,0.2
4/11/2014,0.35,11,1.1,0.62,0.62,0.65,2.4,2.2,0.06,0.2
4/14/2014,0.35,11,1.1,0.61,0.62,0.65,2.4,2.2,0.06,0.2
4/15/2014,0.35,10.52,1.08,0.6,0.6,0.65,2.4,2.2,0.06,0.2
4/16/2014,0.35,10.5,1.05,0.59,0.6,0.65,2.4,2.1,0.06,0.2
4/17/2014,0.35,10.5,1.05,0.59,0.6,0.65,2.45,2.1,0.06,0.2
4/22/2014,0.35,10.5,1.05,0.6,0.6,0.65,2.5,2.05,0.06,0.2
4/23/2014,0.35,10,1.08,0.6,0.61,0.65,2.54,2.05,0.06,0.2
4/24/2014,0.35,10,1.11,0.61,0.62,0.65,2.54,2.05,0.06,0.2
4/25/2014,0.33,10,1.11,0.61,0.63,0.65,2.54,2.05,0.06,0.2
4/28/2014,0.33,10,1.12,0.61,0.63,0.65,2.53,2.1,0.06,0.2
4/29/2014,0.33,10,1.12,0.62,0.63,0.65,2.5,2.1,0.06,0.2
4/30/2014,0.33,10,1.15,0.62,0.63,0.65,2.5,2.1,0.06,0.2
5/2/2014,0.33,10,1.16,0.62,0.64,0.65,2.5,2.1,0.06,0.2
5/5/2014,0.33,9.5,1.17,0.65,0.66,0.65,2.5,2.1,0.06,0.2
5/6/2014,0.33,10,1.2,0.66,0.66,0.65,2.5,2.01,0.06,0.2
5/7/2014,0.33,10,1.2,0.67,0.66,0.65,2.5,2.02,0.06,0.2
5/8/2014,0.33,10,1.19,0.66,0.66,0.65,2.5,2.05,0.06,0.2
5/9/2014,0.33,10,1.19,0.66,0.67,0.65,2.45,2.05,0.06,0.2
5/12/2014,0.3,9.3,1.19,0.66,0.67,0.65,2.45,2.05,0.06,0.2
5/13/2014,0.3,9.85,1.18,0.66,0.68,0.65,2.44,2.05,0.06,0.2
5/14/2014,0.3,9.85,1.18,0.66,0.69,0.65,2.45,2.05,0.06,0.2
5/15/2014,0.3,9.85,1.15,0.66,0.69,0.65,2.5,2.05,0.06,0.2
5/16/2014,0.3,9.85,1.15,0.66,0.7,0.65,2.5,2.05,0.05,0.2
5/19/2014,0.3,10,1.15,0.65,0.68,0.65,2.5,2.01,0.05,0.2
5/20/2014,0.3,10,1.15,0.64,0.68,0.65,2.5,2.01,0.05,0.2
5/21/2014,0.3,10,1.13,0.64,0.68,0.65,2.5,2.04,0.05,0.2
5/22/2014,0.3,10.25,1.15,0.64,0.69,0.65,2.5,2.04,0.05,0.2
5/23/2014,0.3,10.5,1.15,0.64,0.69,0.65,2.5,2.05,0.05,0.2
5/27/2014,0.3,10.75,1.15,0.64,0.69,0.65,2.47,2.05,0.05,0.2
5/28/2014,0.3,10.75,1.16,0.64,0.69,0.65,2.46,2.05,0.05,0.19
5/29/2014,0.3,11.2,1.17,0.64,0.7,0.65,2.47,2.05,0.05,0.19
5/30/2014,0.3,11.2,1.17,0.66,0.7,0.65,2.48,2.11,0.05,0.19
6/2/2014,0.3,11.2,1.17,0.66,0.71,0.65,2.48,2.1,0.05,0.15
6/3/2014,0.3,11.2,1.17,0.67,0.72,0.65,2.48,2.1,0.05,0.15
6/4/2014,0.32,11.2,1.17,0.68,0.73,0.65,2.48,2.13,0.05,0.15
6/5/2014,0.32,11.2,1.17,0.68,0.73,0.65,2.48,2.13,0.05,0.19
6/6/2014,0.32,11.2,1.17,0.69,0.74,0.65,2.48,2.16,0.05,0.19
6/9/2014,0.32,11.2,1.15,0.7,0.74,0.65,2.48,2.16,0.05,0.19
6/10/2014,0.32,12,1.15,71.00%,0.74,0.65,2.49,2.16,0.05,0.19
6/11/2014,0.32,12,1.15,0.71,0.76,0.65,2.49,2.16,0.05,0.19
6/12/2014,0.32,12,1.17,0.71,0.76,0.65,2.49,2.16,0.05,0.2
6/13/2014,0.32,12,1.17,0.72,0.76,0.65,2.51,2.16,0.05,0.2
6/16/2014,0.32,12,1.17,0.72,0.77,0.65,2.51,2.16,0.05,0.2
6/17/2014,0.32,12.1,1.17,0.72,0.78,0.65,2.53,2.16,0.05,0.2
6/18/2014,0.32,12.1,1.18,0.74,0.78,0.65,2.53,2.25,0.05,0.2
6/19/2014,0.32,12.25,1.21,0.74,0.78,0.65,2.6,2.25,0.05,0.2
6/20/2014,0.32,12.35,1.24,0.74,0.8,0.65,2.6,2.3,0.05,0.2
6/23/2014,0.32,12.5,1.25,0.74,0.81,0.65,2.6,2.3,0.05,0.2
6/24/2014,0.32,13,1.29,0.73,0.81,0.65,2.6,2.3,0.08,0.2
6/25/2014,0.32,13,1.29,0.73,0.81,0.65,2.6,2.3,0.08,0.2
6/26/2014,0.32,13,1.29,0.7,0.81,0.62,2.62,2.27,0.08,0.2
6/27/2014,0.32,13,1.29,0.67,0.81,0.63,2.62,2.27,0.08,0.2
6/30/2014,0.32,13,1.29,0.67,0.79,0.63,2.62,2.25,0.08,0.2
7/1/2014,0.32,13,1.3,0.67,0.77,0.63,2.6,2.25,0.05,0.2
7/2/2014,0.32,13,1.3,0.68,0.75,0.63,2.6,2.25,0.05,0.2
7/3/2014,0.35,13,1.3,0.7,0.74,0.63,2.55,2.25,0.05,0.2
7/4/2014,0.35,13,1.3,0.7,0.74,0.63,2.55,2.3,0.05,0.21
7/7/2014,0.35,13,1.3,0.7,0.74,0.63,2.55,2.3,0.05,0.21
7/8/2014,0.35,13,1.3,0.72,0.74,0.63,2.55,2.3,0.06,0.21
7/9/2014,0.35,13,1.3,0.73,0.74,0.63,2.56,2.3,0.06,0.21
7/10/2014,0.35,13,1.25,0.74,0.74,0.63,2.56,2.3,0.06,0.21
7/11/2014,0.35,13,1.25,0.74,0.74,0.63,2.56,2.3,0.06,0.21
7/14/2014,0.35,13,1.25,0.74,0.74,0.63,2.58,2.3,0.06,0.21
7/15/2014,0.35,13,1.25,0.74,0.74,0.63,2.58,2.3,0.06,0.21
7/16/2014,0.35,13,1.25,0.74,0.74,0.63,2.58,2.3,0.05,0.21
7/17/2014,0.32,13,1.25,0.75,0.74,0.55,2.58,2.3,0.05,0.21
7/18/2014,0.32,13,1.25,0.74,0.74,0.55,2.58,2.3,0.05,0.21
7/21/2014,0.32,13,1.25,0.73,0.74,0.55,2.58,2.3,0.05,0.2
7/22/2014,0.32,13,1.25,0.73,0.74,0.55,2.58,2.3,0.05,0.2
7/23/2014,0.32,13,1.25,0.74,0.74,0.6,2.58,2.3,0.05,0.2
7/24/2014,0.32,13,1.25,0.73,0.74,0.6,2.58,2.3,0.05,0.2
7/25/2014,0.32,13,1.25,0.72,0.74,0.6,2.58,2.3,0.05,0.2
7/28/2014,0.32,13,1.25,0.72,0.75,0.6,2.58,2.3,0.05,0.2
7/29/2014,0.32,13.01,1.25,0.71,0.75,0.6,2.6,2.3,0.05,0.21
7/30/2014,0.32,13.01,1.26,0.72,0.75,0.6,2.63,2.3,0.05,0.21
7/31/2014,0.32,13.01,1.26,0.72,0.75,0.6,2.63,2.3,0.05,0.24
8/1/2014,0.32,13.01,1.26,0.72,0.76,0.6,2.65,2.3,0.05,0.24
8/4/2014,0.32,13.25,1.26,0.71,0.76,0.6,2.65,2.3,0.05,0.24
8/5/2014,0.32,13.25,1.27,0.71,0.76,0.6,2.65,2.3,0.05,0.24
8/6/2014,0.32,13.3,1.28,0.72,0.8,0.6,2.7,2.3,0.05,0.24
8/7/2014,0.32,13.3,1.28,0.72,0.8,0.6,2.7,2.3,0.06,0.26
8/8/2014,0.32,13.3,1.3,0.74,0.8,0.6,2.7,2.3,0.06,0.26
8/13/2014,0.32,13.5,1.3,0.74,0.8,0.6,2.71,2.3,0.06,0.26
8/14/2014,0.32,13.5,1.3,0.75,0.8,0.6,2.72,2.25,0.06,0.26
8/15/2014,0.32,13.5,1.3,0.75,0.8,0.6,2.72,2.25,0.06,0.26
8/18/2014,0.32,13.5,1.35,0.75,0.8,0.6,2.72,2.3,0.06,0.26
8/19/2014,0.32,13.5,1.35,0.75,0.79,0.6,2.75,2.3,0.06,0.26
8/20/2014,0.33,13.5,1.35,0.75,0.79,0.6,2.75,2.3,0.06,0.26
8/21/2014,0.33,13.5,1.35,0.75,0.78,0.6,2.77,2.3,0.06,0.26
8/22/2014,0.33,13.5,1.36,0.75,0.78,0.6,2.8,2.3,0.06,0.26
8/25/2014,0.32,13.5,1.35,0.76,0.78,0.6,2.8,2.3,0.06,0.26
8/26/2014,0.33,13.5,1.35,0.76,0.78,0.6,2.8,2.3,0.07,0.26
8/27/2014,0.33,13.5,1.35,0.76,0.77,0.65,2.8,2.31,0.07,0.26
8/28/2014,0.33,13.5,1.35,0.76,0.77,0.65,2.8,2.31,0.07,0.26
8/29/2014,0.32,13.5,1.35,0.76,0.76,0.65,2.8,2.31,0.08,0.22
9/1/2014,0.32,13.5,1.35,0.76,0.76,0.65,2.85,2.31,0.08,0.22
9/2/2014,0.33,13.5,1.36,0.76,0.76,0.65,2.85,2.31,0.08,0.2
9/3/2014,0.33,13.5,1.4,0.78,0.76,0.65,2.85,2.31,0.08,0.2
9/4/2014,0.32,13.51,1.4,0.8,0.76,0.65,2.9,2.31,0.08,0.2
9/5/2014,0.32,13.51,1.38,0.84,0.76,0.65,2.86,2.31,0.08,0.23
9/8/2014,0.32,13.51,1.38,0.84,0.76,0.65,2.86,2.31,0.08,0.23
9/9/2014,0.32,13.51,1.35,0.85,0.76,0.65,2.86,2.3,0.08,0.23
9/10/2014,0.32,13.51,1.34,0.85,0.76,0.67,2.86,2.3,0.08,0.23
9/11/2014,0.33,13.51,1.33,0.85,0.76,0.67,2.86,2.31,0.08,0.23
9/12/2014,0.33,13.51,1.33,0.83,0.73,0.67,2.86,2.31,0.09,0.23
9/15/2014,0.33,13.51,1.31,0.8,0.73,0.7,2.86,2.31,0.08,0.2
9/16/2014,0.33,13.51,1.3,0.8,0.72,0.7,2.86,2.3,0.08,0.2
9/17/2014,0.34,13.51,1.29,0.78,0.72,0.7,2.86,2.3,0.08,0.2
9/18/2014,0.34,13.5,1.29,0.77,0.72,0.7,2.86,2.31,0.08,0.2
9/19/2014,0.34,13.5,1.29,0.77,0.72,0.5,2.86,2.31,0.08,0.2
9/22/2014,0.34,13.5,1.3,0.77,0.72,0.5,2.86,2.31,0.08,0.2
9/23/2014,0.34,13.5,1.3,0.77,0.69,0.5,2.86,2.31,0.08,0.2
9/24/2014,0.34,13.5,1.3,0.77,0.68,0.5,2.86,2.31,0.08,0.2
9/25/2014,0.34,13.5,1.3,0.77,0.68,0.5,2.86,2.31,0.08,0.2
9/26/2014,0.34,13.5,1.29,0.77,0.68,0.5,2.86,2.31,0.08,0.2
9/29/2014,0.34,13.5,1.3,0.77,0.68,0.65,2.86,2.31,0.08,0.2
9/30/2014,0.34,14,1.29,0.77,0.68,0.67,2.86,2.31,0.08,0.2
10/1/2014,0.34,14,1.29,0.77,0.68,0.65,2.86,2.31,0.08,0.2
10/2/2014,0.34,14,1.29,0.77,0.68,0.65,2.86,2.31,0.08,0.2
10/3/2014,0.34,14,1.28,0.78,0.66,0.65,2.8,2.31,0.08,0.2
10/6/2014,0.34,14,1.27,0.78,0.65,0.65,2.8,2.31,0.08,0.2
10/7/2014,0.33,14,1.26,0.78,0.65,0.65,2.8,2.31,0.08,0.2
10/8/2014,0.35,13.99,1.25,0.79,0.65,0.65,2.8,2.31,0.08,0.18
10/9/2014,0.36,13.98,1.25,0.79,0.65,0.65,2.8,2.31,0.07,0.18
10/10/2014,0.36,13.97,1.25,0.78,0.65,0.65,2.8,2.31,0.07,0.18
10/13/2014,0.36,13.97,1.25,0.78,0.67,0.5,2.8,2.31,0.07,0.18
10/14/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.8,2.31,0.07,0.18
10/15/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.8,2.31,0.07,0.18
10/16/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.8,2.31,0.07,0.18
10/17/2014,0.36,13.97,1.25,0.78,0.69,0.5,2.6,2.31,0.07,0.18
10/20/2014,0.36,13,1.25,0.78,0.69,0.5,2.6,2.31,0.07,0.18
10/21/2014,0.35,13,1.25,0.76,0.68,0.5,2.55,2.31,0.07,0.18
10/22/2014,0.35,13,1.25,0.78,0.67,0.5,2.55,2.31,0.07,0.15
